,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,label_enc
20791,5,130,6,200,150,31.72,1102.71,42.57,160956,basil,1
20792,1,135,4,200,150,32.17,1020.42,35.92,224956,basil,1
20793,6,141,3,100,150,32.17,1100.14,43.56,1750053,basil,1
20794,8,131,0,320,150,32.16,1001.44,32.88,56165,basil,1
20795,2,139,3,100,150,31.52,1097.26,45.96,445508,basil,1
20796,7,142,6,200,150,32.57,1054.58,39.67,127237,basil,1
20797,3,137,4,200,150,31.36,1024.4,46.52,120840,basil,1
20798,4,139,3,100,150,30.74,1094.19,44.11,315368,basil,1
20799,5,130,7,320,150,31.73,1102.71,42.58,43258,basil,1
20800,1,135,5,200,150,32.17,1020.42,36.02,209236,basil,1
20801,8,131,1,100,150,32.18,1001.45,32.87,2861334,basil,1
20802,7,142,7,320,150,32.58,1054.58,39.69,42738,basil,1
20803,2,139,4,200,150,31.49,1097.26,46.01,49061,basil,1
20804,3,137,5,200,150,31.36,1024.41,46.52,106445,basil,1
20805,4,139,4,200,150,30.71,1094.19,44.15,40816,basil,1
20806,1,135,6,200,150,32.18,1020.42,36.04,196357,basil,1
20807,5,130,8,320,150,31.75,1102.71,42.56,52405,basil,1
20808,6,141,5,200,150,32.13,1100.14,43.59,101206,basil,1
20809,7,142,8,320,150,32.61,1054.58,39.71,52502,basil,1
20810,2,139,5,200,150,31.49,1097.26,46.02,41370,basil,1
20811,8,131,2,100,150,32.15,1001.44,32.81,2454900,basil,1
20812,3,137,6,200,150,31.37,1024.41,46.55,97228,basil,1
20813,4,139,5,200,150,30.7,1094.2,44.11,35136,basil,1
20814,1,135,7,320,150,32.18,1020.43,35.97,51582,basil,1
20815,5,130,9,320,150,31.77,1102.72,42.53,57958,basil,1
20816,6,141,6,200,150,32.14,1100.13,43.68,90459,basil,1
20817,7,142,9,320,150,32.64,1054.58,39.64,58076,basil,1
20818,2,139,6,200,150,31.49,1097.27,46.03,37714,basil,1
20819,3,137,7,320,150,31.37,1024.41,46.55,37026,basil,1
20820,1,135,8,320,150,32.21,1020.42,35.96,59493,basil,1
20821,5,131,0,320,150,31.8,1102.72,42.51,62046,basil,1
20822,6,141,7,320,150,32.14,1100.13,43.65,33195,basil,1
20823,7,143,0,320,150,32.66,1054.57,39.68,61955,basil,1
20824,2,139,7,320,150,31.5,1097.27,46.05,18166,basil,1
20825,8,131,4,200,150,32.09,1001.44,32.8,163422,basil,1
20826,3,137,8,320,150,31.4,1024.42,46.55,44475,basil,1
20827,4,139,7,320,150,30.71,1094.2,44.11,18105,basil,1
20828,1,135,9,320,150,32.23,1020.42,35.99,64581,basil,1
20829,6,141,8,320,150,32.17,1100.13,43.61,41012,basil,1
20830,7,143,1,100,150,32.68,1054.57,39.57,3538661,basil,1
20831,2,139,8,320,150,31.52,1097.26,46.04,21651,basil,1
20832,8,131,5,200,150,32.09,1001.44,32.91,147977,basil,1
20833,3,137,9,320,150,31.42,1024.41,46.58,50186,basil,1
20834,4,139,8,320,150,30.73,1094.19,44.18,21390,basil,1
20835,1,136,0,320,150,32.25,1020.42,35.96,68085,basil,1
20836,6,141,9,320,150,32.19,1100.13,43.64,45763,basil,1
20837,7,143,2,100,150,32.66,1054.57,39.58,2867343,basil,1
20838,5,131,2,100,150,31.8,1102.71,42.52,2735226,basil,1
20839,2,139,9,320,150,31.55,1097.26,46.02,24801,basil,1
20840,8,131,6,200,150,32.1,1001.44,32.92,136497,basil,1
20841,3,138,0,320,150,31.45,1024.41,46.39,53624,basil,1
20842,4,139,9,320,150,30.76,1094.19,44.17,24265,basil,1
20843,6,142,0,320,150,32.22,1100.14,43.58,49893,basil,1
20844,1,136,1,100,150,32.27,1020.42,35.97,3789084,basil,1
20845,7,143,3,100,150,32.62,1054.56,39.61,2580158,basil,1
20846,2,140,0,320,150,31.57,1097.27,46.0,26761,basil,1
20847,5,131,3,100,150,31.76,1102.71,42.53,2463760,basil,1
20848,8,131,7,320,150,32.1,1001.44,32.91,39938,basil,1
20849,3,138,1,100,150,31.47,1024.4,46.49,2515971,basil,1
20850,4,140,0,320,150,30.78,1094.19,44.24,26219,basil,1
20851,6,142,1,100,150,32.24,1100.15,43.53,2411540,basil,1
20852,7,143,4,200,150,32.58,1054.55,39.64,152881,basil,1
20853,1,136,2,100,150,32.24,1020.42,35.88,3225197,basil,1
20854,2,140,1,100,150,31.6,1097.26,45.95,566842,basil,1
20855,5,131,4,200,150,31.73,1102.71,42.55,198527,basil,1
20856,8,131,8,320,150,32.13,1001.43,32.85,48012,basil,1
20857,4,140,1,100,150,30.81,1094.2,44.1,447846,basil,1
20858,3,138,2,100,150,31.44,1024.39,46.44,1958403,basil,1
20859,7,1,0,320,150,22.75,1054.67,59.42,6042,rosemary,3
20860,2,1,0,320,150,22.57,1097.26,65.68,5685,rosemary,3
20861,6,1,0,320,150,22.02,1099.82,65.11,5685,rosemary,3
20862,4,1,0,320,150,21.38,1094.26,64.33,5685,rosemary,3
20863,3,1,0,320,150,22.04,1024.8,67.57,5685,rosemary,3
20864,1,1,0,320,150,23.28,1020.48,54.18,8122,rosemary,3
20865,5,1,0,320,150,21.64,1102.37,63.51,6849,rosemary,3
20866,8,1,0,320,150,22.31,1001.65,51.47,5740,rosemary,3
20867,7,1,1,100,150,22.82,1054.68,59.29,107046,rosemary,3
20868,6,1,1,100,150,22.1,1099.83,65.17,74246,rosemary,3
20869,2,1,1,100,150,22.64,1097.26,65.42,13995,rosemary,3
20870,4,1,1,100,150,21.45,1094.26,64.2,14343,rosemary,3
20871,3,1,1,100,150,22.11,1024.8,67.43,57412,rosemary,3
20872,1,1,1,100,150,23.35,1020.49,54.09,144592,rosemary,3
20873,5,1,1,100,150,21.71,1102.38,63.36,131857,rosemary,3
20874,7,1,2,100,150,22.86,1054.68,59.15,116629,rosemary,3
20875,8,1,1,100,150,22.39,1001.65,51.35,111377,rosemary,3
20876,6,1,2,100,150,22.14,1099.82,65.0,80859,rosemary,3
20877,2,1,2,100,150,22.67,1097.27,65.3,15009,rosemary,3
20878,4,1,2,100,150,21.49,1094.25,64.07,15062,rosemary,3
20879,1,1,2,100,150,23.38,1020.49,53.95,153708,rosemary,3
20880,7,1,3,100,150,22.89,1054.68,59.09,126389,rosemary,3
20881,6,1,3,100,150,22.17,1099.83,64.9,88033,rosemary,3
20882,5,1,2,100,150,21.75,1102.38,63.23,148621,rosemary,3
20883,8,1,2,100,150,22.42,1001.66,51.29,123463,rosemary,3
20884,2,1,3,100,150,22.7,1097.27,65.19,16000,rosemary,3
20885,4,1,3,100,150,21.51,1094.24,63.96,16281,rosemary,3
20886,3,1,3,100,150,22.17,1024.77,67.19,62409,rosemary,3
20887,1,1,3,100,150,23.4,1020.49,53.89,163265,rosemary,3
20888,7,1,4,200,150,22.91,1054.68,58.95,22882,rosemary,3
20889,6,1,4,200,150,22.19,1099.82,64.76,16636,rosemary,3
20890,2,1,4,200,150,22.72,1097.27,65.11,5706,rosemary,3
20891,5,1,3,100,150,21.77,1102.37,63.12,161565,rosemary,3
20892,8,1,3,100,150,22.45,1001.67,51.19,135845,rosemary,3
20893,4,1,4,200,150,21.53,1094.25,63.89,6352,rosemary,3
20894,3,1,4,200,150,22.19,1024.77,66.98,14967,rosemary,3
20895,1,1,4,200,150,23.41,1020.5,53.77,31527,rosemary,3
20896,7,1,5,200,150,22.96,1054.68,58.9,24615,rosemary,3
20897,6,1,5,200,150,22.23,1099.83,64.69,17482,rosemary,3
20898,2,1,5,200,150,22.76,1097.26,65.05,5978,rosemary,3
20899,4,1,5,200,150,21.58,1094.25,63.74,6295,rosemary,3
20900,5,1,4,200,150,21.8,1102.37,63.0,29520,rosemary,3
20901,8,1,4,200,150,22.47,1001.68,51.12,24197,rosemary,3
20902,3,1,5,200,150,22.23,1024.77,66.9,15344,rosemary,3
20903,1,1,5,200,150,23.45,1020.5,53.7,33403,rosemary,3
20904,7,1,6,200,150,23.01,1054.69,58.76,25698,rosemary,3
20905,6,1,6,200,150,22.28,1099.83,64.56,18213,rosemary,3
20906,2,1,6,200,150,22.8,1097.26,65.07,6056,rosemary,3
20907,4,1,6,200,150,21.62,1094.24,63.65,6390,rosemary,3
20908,5,1,5,200,150,21.84,1102.36,62.98,30978,rosemary,3
20909,3,1,6,200,150,22.28,1024.78,66.77,15810,rosemary,3
20910,1,1,6,200,150,23.49,1020.5,53.58,34992,rosemary,3
20911,7,1,7,320,150,23.05,1054.69,58.76,8165,rosemary,3
20912,6,1,7,320,150,22.32,1099.82,64.5,6367,rosemary,3
20913,2,1,7,320,150,22.83,1097.26,64.76,5685,rosemary,3
20914,4,1,7,320,150,21.66,1094.25,63.4,5685,rosemary,3
20915,5,1,6,200,150,21.88,1102.36,62.81,32587,rosemary,3
20916,8,1,6,200,150,22.56,1001.68,50.98,27486,rosemary,3
20917,3,1,7,320,150,22.31,1024.78,66.66,6527,rosemary,3
20918,1,1,7,320,150,23.52,1020.5,53.5,10516,rosemary,3
20919,7,1,8,320,150,23.1,1054.69,58.58,10771,rosemary,3
20920,6,1,8,320,150,22.37,1099.83,64.27,8677,rosemary,3
20921,2,1,8,320,150,22.88,1097.26,64.67,5685,rosemary,3
20922,4,1,8,320,150,21.71,1094.25,63.43,5685,rosemary,3
20923,3,1,8,320,150,22.37,1024.78,66.53,8828,rosemary,3
20924,5,1,7,320,150,21.92,1102.37,62.7,8961,rosemary,3
20925,8,1,7,320,150,22.6,1001.68,50.78,7790,rosemary,3
20926,1,1,8,320,150,23.56,1020.49,53.38,13414,rosemary,3
20927,7,1,9,320,150,23.16,1054.7,58.51,13690,rosemary,3
20928,6,1,9,320,150,22.43,1099.83,64.14,11050,rosemary,3
20929,2,1,9,320,150,22.93,1097.27,64.49,5685,rosemary,3
20930,4,1,9,320,150,21.76,1094.26,63.27,5685,rosemary,3
20931,3,1,9,320,150,22.42,1024.78,66.41,11107,rosemary,3
20932,5,1,8,320,150,21.98,1102.38,62.51,11692,rosemary,3
20933,8,1,8,320,150,22.65,1001.67,50.58,10263,rosemary,3
20934,1,1,9,320,150,23.61,1020.49,53.29,16343,rosemary,3
20935,7,2,0,320,150,23.2,1054.7,58.34,17035,rosemary,3
20936,6,2,0,320,150,22.47,1099.85,64.07,14401,rosemary,3
20937,2,2,0,320,150,22.98,1097.28,64.46,5685,rosemary,3
20938,4,2,0,320,150,21.81,1094.27,63.13,6273,rosemary,3
20939,3,2,0,320,150,22.46,1024.77,66.26,14539,rosemary,3
20940,5,1,9,320,150,22.03,1102.38,62.44,14978,rosemary,3
20941,8,1,9,320,150,22.7,1001.68,50.51,12990,rosemary,3
20942,1,2,0,320,150,23.65,1020.49,53.14,19548,rosemary,3
20943,7,2,1,100,150,23.25,1054.71,58.21,411658,rosemary,3
20944,6,2,1,100,150,22.52,1099.85,63.87,327470,rosemary,3
20945,2,2,1,100,150,23.02,1097.28,64.31,41290,rosemary,3
20946,4,2,1,100,150,21.86,1094.27,63.03,38358,rosemary,3
20947,3,2,1,100,150,22.51,1024.77,66.13,233417,rosemary,3
20948,8,2,0,320,150,22.75,1001.68,50.4,16084,rosemary,3
20949,5,2,0,320,150,22.08,1102.38,62.33,18561,rosemary,3
20950,1,2,1,100,150,23.68,1020.49,53.17,473636,rosemary,3
20951,7,2,2,100,150,23.25,1054.71,58.07,382161,rosemary,3
20952,6,2,2,100,150,22.52,1099.85,63.7,302243,rosemary,3
20953,2,2,2,100,150,23.01,1097.28,64.19,39604,rosemary,3
20954,4,2,2,100,150,21.85,1094.27,62.86,37091,rosemary,3
20955,3,2,2,100,150,22.5,1024.78,65.98,212228,rosemary,3
20956,8,2,1,100,150,22.79,1001.68,50.22,422617,rosemary,3
20957,5,2,1,100,150,22.12,1102.38,62.19,521783,rosemary,3
20958,7,2,3,100,150,23.24,1054.72,58.05,366894,rosemary,3
20959,1,2,2,100,150,23.68,1020.49,52.95,440335,rosemary,3
20960,6,2,3,100,150,22.5,1099.86,63.68,298281,rosemary,3
20961,2,2,3,100,150,23.0,1097.29,64.2,40468,rosemary,3
20962,4,2,3,100,150,21.84,1094.3,62.81,37814,rosemary,3
20963,3,2,3,100,150,22.49,1024.84,65.89,205829,rosemary,3
20964,7,2,4,200,150,23.23,1054.79,57.98,51241,rosemary,3
20965,8,2,2,100,150,22.8,1001.76,50.19,409191,rosemary,3
20966,1,2,3,100,150,23.67,1020.57,52.87,432524,rosemary,3
20967,5,2,2,100,150,22.12,1102.47,62.09,501469,rosemary,3
20968,6,2,4,200,150,22.49,1099.91,63.58,40353,rosemary,3
20969,2,2,4,200,150,22.98,1097.3,64.09,11295,rosemary,3
20970,4,2,4,200,150,21.83,1094.3,62.7,11392,rosemary,3
20971,3,2,4,200,150,22.48,1024.84,65.84,35398,rosemary,3
20972,7,2,5,200,150,23.24,1054.79,57.92,52054,rosemary,3
20973,1,2,4,200,150,23.66,1020.55,52.82,67493,rosemary,3
20974,8,2,3,100,150,22.79,1001.75,50.15,402912,rosemary,3
20975,5,2,3,100,150,22.11,1102.45,62.06,495284,rosemary,3
20976,6,2,5,200,150,22.51,1099.91,63.51,40277,rosemary,3
20977,2,2,5,200,150,23.0,1097.31,64.04,11015,rosemary,3
20978,4,2,5,200,150,21.84,1094.3,62.69,10970,rosemary,3
20979,3,2,5,200,150,22.49,1024.83,65.79,34483,rosemary,3
20980,7,2,6,200,150,23.27,1054.78,57.89,52309,rosemary,3
20981,1,2,5,200,150,23.67,1020.53,52.77,69471,rosemary,3
20982,6,2,6,200,150,22.53,1099.9,63.49,40277,rosemary,3
20983,8,2,4,200,150,22.79,1001.74,50.05,56876,rosemary,3
20984,5,2,4,200,150,22.1,1102.44,61.9,68468,rosemary,3
20985,2,2,6,200,150,23.02,1097.3,63.91,10981,rosemary,3
20986,4,2,6,200,150,21.86,1094.3,62.61,10825,rosemary,3
20987,3,2,6,200,150,22.51,1024.82,65.77,34289,rosemary,3
20988,7,2,7,320,150,23.29,1054.77,57.79,17467,rosemary,3
20989,6,2,7,320,150,22.55,1099.9,63.45,14639,rosemary,3
20990,1,2,6,200,150,23.69,1020.53,52.74,70914,rosemary,3
20991,8,2,5,200,150,22.8,1001.73,50.03,57997,rosemary,3
20992,2,2,7,320,150,23.03,1097.3,63.84,5799,rosemary,3
20993,4,2,7,320,150,21.88,1094.3,62.5,6340,rosemary,3
20994,3,2,7,320,150,22.53,1024.82,65.64,14832,rosemary,3
20995,7,2,8,320,150,23.33,1054.77,57.64,21326,rosemary,3
20996,6,2,8,320,150,22.59,1099.9,63.22,18322,rosemary,3
20997,1,2,7,320,150,23.71,1020.53,52.66,20487,rosemary,3
20998,8,2,6,200,150,22.82,1001.72,49.99,58635,rosemary,3
20999,2,2,8,320,150,23.07,1097.31,63.85,7289,rosemary,3
21000,4,2,8,320,150,21.91,1094.31,62.43,7784,rosemary,3
21001,3,2,8,320,150,22.57,1024.82,65.55,18513,rosemary,3
21002,7,2,9,320,150,23.37,1054.76,57.6,25049,rosemary,3
21003,6,2,9,320,150,22.63,1099.9,63.21,21651,rosemary,3
21004,1,2,8,320,150,23.74,1020.52,52.56,24418,rosemary,3
21005,8,2,7,320,150,22.85,1001.72,49.9,16767,rosemary,3
21006,2,2,9,320,150,23.11,1097.31,63.79,8357,rosemary,3
21007,5,2,7,320,150,22.16,1102.42,61.69,19076,rosemary,3
21008,4,2,9,320,150,21.95,1094.3,62.37,9037,rosemary,3
21009,7,3,0,320,150,23.41,1054.77,57.57,28064,rosemary,3
21010,3,2,9,320,150,22.61,1024.82,65.46,21761,rosemary,3
21011,6,3,0,320,150,22.67,1099.91,63.11,24644,rosemary,3
21012,1,2,9,320,150,23.78,1020.51,52.55,27664,rosemary,3
21013,2,3,0,320,150,23.14,1097.31,63.72,9581,rosemary,3
21014,8,2,8,320,150,22.88,1001.72,49.8,20311,rosemary,3
21015,4,3,0,320,150,21.99,1094.3,62.32,10263,rosemary,3
21016,5,2,8,320,150,22.2,1102.41,61.73,23516,rosemary,3
21017,7,3,1,100,150,23.44,1054.77,57.47,865596,rosemary,3
21018,3,3,0,320,150,22.65,1024.81,65.34,24888,rosemary,3
21019,6,3,1,100,150,22.7,1099.9,62.92,716836,rosemary,3
21020,1,3,0,320,150,23.81,1020.51,52.38,30556,rosemary,3
21021,2,3,1,100,150,23.17,1097.3,63.74,89982,rosemary,3
21022,4,3,1,100,150,22.02,1094.31,62.09,81244,rosemary,3
21023,8,2,9,320,150,22.92,1001.71,49.8,23752,rosemary,3
21024,5,2,9,320,150,22.24,1102.41,61.6,27345,rosemary,3
21025,7,3,2,100,150,23.43,1054.76,57.41,745812,rosemary,3
21026,3,3,1,100,150,22.68,1024.81,65.26,543813,rosemary,3
21027,6,3,2,100,150,22.69,1099.9,62.87,620418,rosemary,3
21028,1,3,1,100,150,23.84,1020.51,52.38,935587,rosemary,3
21029,2,3,2,100,150,23.16,1097.3,63.55,82581,rosemary,3
21030,4,3,2,100,150,22.01,1094.31,62.1,73860,rosemary,3
21031,8,3,0,320,150,22.96,1001.71,49.69,26512,rosemary,3
21032,5,3,0,320,150,22.27,1102.42,61.49,30777,rosemary,3
21033,7,3,3,100,150,23.42,1054.75,57.35,698499,rosemary,3
21034,3,3,2,100,150,22.67,1024.8,65.18,465878,rosemary,3
21035,6,3,3,100,150,22.67,1099.9,62.87,575928,rosemary,3
21036,1,3,2,100,150,23.83,1020.51,52.31,818872,rosemary,3
21037,2,3,3,100,150,23.14,1097.28,63.5,80859,rosemary,3
21038,4,3,3,100,150,21.99,1094.29,62.09,71809,rosemary,3
21039,8,3,1,100,150,22.99,1001.69,49.6,858520,rosemary,3
21040,5,3,1,100,150,22.31,1102.41,61.43,1081595,rosemary,3
21041,7,3,4,200,150,23.4,1054.72,57.38,76236,rosemary,3
21042,3,3,3,100,150,22.65,1024.76,65.1,433073,rosemary,3
21043,6,3,4,200,150,22.65,1099.85,62.7,60981,rosemary,3
21044,1,3,3,100,150,23.81,1020.5,52.27,773414,rosemary,3
21045,2,3,4,200,150,23.12,1097.29,63.45,17803,rosemary,3
21046,4,3,4,200,150,21.97,1094.29,62.02,17172,rosemary,3
21047,8,3,2,100,150,22.99,1001.7,49.64,761338,rosemary,3
21048,7,3,5,200,150,23.41,1054.73,57.3,74375,rosemary,3
21049,5,3,2,100,150,22.3,1102.41,61.34,958577,rosemary,3
21050,3,3,4,200,150,22.63,1024.77,65.08,56165,rosemary,3
21051,6,3,5,200,150,22.67,1099.86,62.81,59204,rosemary,3
21052,1,3,4,200,150,23.8,1020.5,52.26,103476,rosemary,3
21053,2,3,5,200,150,23.13,1097.29,63.63,16675,rosemary,3
21054,4,3,5,200,150,21.98,1094.29,62.11,15905,rosemary,3
21055,7,3,6,200,150,23.43,1054.73,57.24,72542,rosemary,3
21056,8,3,3,100,150,22.98,1001.7,49.49,725984,rosemary,3
21057,5,3,3,100,150,22.29,1102.41,61.37,911235,rosemary,3
21058,3,3,5,200,150,22.64,1024.78,65.07,52341,rosemary,3
21059,6,3,6,200,150,22.68,1099.88,62.76,56500,rosemary,3
21060,1,3,5,200,150,23.81,1020.51,52.26,103226,rosemary,3
21061,2,3,6,200,150,23.14,1097.3,63.41,16219,rosemary,3
21062,4,3,6,200,150,21.99,1094.3,62.0,15278,rosemary,3
21063,7,3,7,320,150,23.45,1054.74,57.21,24917,rosemary,3
21064,8,3,4,200,150,22.96,1001.7,49.5,85476,rosemary,3
21065,5,3,4,200,150,22.27,1102.41,61.25,105069,rosemary,3
21066,3,3,6,200,150,22.66,1024.79,65.01,50157,rosemary,3
21067,6,3,7,320,150,22.7,1099.88,62.69,21094,rosemary,3
21068,2,3,7,320,150,23.16,1097.31,63.39,8705,rosemary,3
21069,1,3,6,200,150,23.83,1020.51,52.21,102114,rosemary,3
21070,4,3,7,320,150,22.01,1094.3,61.94,9177,rosemary,3
21071,7,3,8,320,150,23.48,1054.74,57.18,29439,rosemary,3
21072,8,3,5,200,150,22.98,1001.71,49.43,84628,rosemary,3
21073,5,3,5,200,150,22.28,1102.41,61.27,101567,rosemary,3
21074,6,3,8,320,150,22.74,1099.89,62.66,25963,rosemary,3
21075,3,3,7,320,150,22.67,1024.79,64.95,21542,rosemary,3
21076,2,3,8,320,150,23.19,1097.31,63.32,10343,rosemary,3
21077,1,3,7,320,150,23.84,1020.51,52.17,28745,rosemary,3
21078,4,3,8,320,150,22.04,1094.31,61.91,10903,rosemary,3
21079,7,3,9,320,150,23.52,1054.75,57.03,33066,rosemary,3
21080,8,3,6,200,150,23.0,1001.71,49.39,83469,rosemary,3
21081,6,3,9,320,150,22.77,1099.89,62.61,28940,rosemary,3
21082,3,3,8,320,150,22.71,1024.8,64.9,26091,rosemary,3
21083,5,3,6,200,150,22.3,1102.41,61.26,99495,rosemary,3
21084,2,3,9,320,150,23.23,1097.31,63.29,12037,rosemary,3
21085,4,3,9,320,150,22.08,1094.31,61.87,12547,rosemary,3
21086,1,3,8,320,150,23.87,1020.52,52.23,32837,rosemary,3
21087,7,4,0,320,150,23.56,1054.76,57.18,35784,rosemary,3
21088,6,4,0,320,150,22.81,1099.89,62.46,31296,rosemary,3
21089,3,3,9,320,150,22.74,1024.81,64.86,29197,rosemary,3
21090,8,3,7,320,150,23.02,1001.72,49.34,24156,rosemary,3
21091,5,3,7,320,150,22.32,1102.42,61.21,27084,rosemary,3
21092,2,4,0,320,150,23.26,1097.32,63.22,13423,rosemary,3
21093,4,4,0,320,150,22.11,1094.32,61.67,13850,rosemary,3
21094,1,3,9,320,150,23.91,1020.53,52.08,36179,rosemary,3
21095,7,4,1,100,150,23.59,1054.76,57.01,1273236,rosemary,3
21096,6,4,1,100,150,22.84,1099.9,62.41,1054040,rosemary,3
21097,3,4,0,320,150,22.78,1024.81,64.77,31952,rosemary,3
21098,8,3,8,320,150,23.05,1001.72,49.28,27844,rosemary,3
21099,5,3,8,320,150,22.35,1102.43,61.14,32000,rosemary,3
21100,2,4,1,100,150,23.29,1097.32,63.17,148751,rosemary,3
21101,4,4,1,100,150,22.14,1094.31,61.66,128482,rosemary,3
21102,1,4,0,320,150,23.94,1020.53,51.89,39096,rosemary,3
21103,7,4,2,100,150,23.58,1054.75,56.91,1074784,rosemary,3
21104,6,4,2,100,150,22.83,1099.9,62.39,880103,rosemary,3
21105,3,4,1,100,150,22.81,1024.82,64.73,834896,rosemary,3
21106,8,3,9,320,150,23.09,1001.72,49.3,31273,rosemary,3
21107,5,3,9,320,150,22.39,1102.43,61.08,35754,rosemary,3
21108,2,4,2,100,150,23.27,1097.32,63.1,132471,rosemary,3
21109,4,4,2,100,150,22.13,1094.3,61.55,112925,rosemary,3
21110,7,4,3,100,150,23.56,1054.75,56.97,977799,rosemary,3
21111,1,4,1,100,150,23.96,1020.54,51.95,1375882,rosemary,3
21112,6,4,3,100,150,22.81,1099.9,62.36,794568,rosemary,3
21113,3,4,2,100,150,22.8,1024.81,64.69,689330,rosemary,3
21114,8,4,0,320,150,23.12,1001.73,49.16,33693,rosemary,3
21115,5,4,0,320,150,22.42,1102.43,61.01,39024,rosemary,3
21116,4,4,3,100,150,22.1,1094.3,61.63,106912,rosemary,3
21117,7,4,4,200,150,23.54,1054.76,57.03,88766,rosemary,3
21118,1,4,2,100,150,23.95,1020.52,51.94,1165623,rosemary,3
21119,6,4,4,200,150,22.79,1099.9,62.35,72113,rosemary,3
21120,3,4,3,100,150,22.78,1024.82,64.59,627836,rosemary,3
21121,2,4,4,200,150,23.23,1097.31,63.11,22735,rosemary,3
21122,5,4,1,100,150,22.46,1102.44,60.95,1516756,rosemary,3
21123,7,4,5,200,150,23.55,1054.77,56.85,86166,rosemary,3
21124,4,4,4,200,150,22.08,1094.3,61.58,21032,rosemary,3
21125,1,4,3,100,150,23.93,1020.52,51.75,1073938,rosemary,3
21126,6,4,5,200,150,22.8,1099.9,62.3,68194,rosemary,3
21127,3,4,4,200,150,22.76,1024.82,64.59,68688,rosemary,3
21128,8,4,2,100,150,23.15,1001.71,49.0,1077328,rosemary,3
21129,2,4,5,200,150,23.24,1097.31,63.0,20888,rosemary,3
21130,5,4,2,100,150,22.45,1102.44,60.9,1314928,rosemary,3
21131,7,4,6,200,150,23.57,1054.77,56.83,85647,rosemary,3
21132,4,4,5,200,150,22.09,1094.3,61.6,18941,rosemary,3
21133,1,4,4,200,150,23.92,1020.51,51.87,128579,rosemary,3
21134,3,4,5,200,150,22.77,1024.82,64.52,63008,rosemary,3
21135,2,4,6,200,150,23.25,1097.31,63.04,19950,rosemary,3
21136,7,4,7,320,150,23.59,1054.77,56.82,29726,rosemary,3
21137,8,4,3,100,150,23.13,1001.71,48.91,993451,rosemary,3
21138,4,4,6,200,150,22.1,1094.31,61.57,17803,rosemary,3
21139,5,4,3,100,150,22.43,1102.44,60.82,1206836,rosemary,3
21140,1,4,5,200,150,23.93,1020.51,51.87,125552,rosemary,3
21141,6,4,7,320,150,22.84,1099.9,62.29,25452,rosemary,3
21142,3,4,6,200,150,22.78,1024.81,64.61,59287,rosemary,3
21143,2,4,7,320,150,23.26,1097.32,62.99,10948,rosemary,3
21144,7,4,8,320,150,23.62,1054.77,56.79,34877,rosemary,3
21145,8,4,4,200,150,23.12,1001.72,48.96,105851,rosemary,3
21146,4,4,7,320,150,22.12,1094.31,61.61,11236,rosemary,3
21147,5,4,4,200,150,22.42,1102.43,60.83,126764,rosemary,3
21148,1,4,6,200,150,23.94,1020.52,51.84,123731,rosemary,3
21149,6,4,8,320,150,22.87,1099.89,62.22,30040,rosemary,3
21150,3,4,7,320,150,22.8,1024.81,64.48,26219,rosemary,3
21151,7,4,9,320,150,23.66,1054.77,56.62,38496,rosemary,3
21152,2,4,8,320,150,23.3,1097.32,62.98,13109,rosemary,3
21153,4,4,8,320,150,22.15,1094.31,61.55,13551,rosemary,3
21154,8,4,5,200,150,23.13,1001.72,49.02,103665,rosemary,3
21155,5,4,5,200,150,22.43,1102.44,60.75,120584,rosemary,3
21156,1,4,7,320,150,23.96,1020.52,51.8,34261,rosemary,3
21157,6,4,9,320,150,22.91,1099.9,62.18,33403,rosemary,3
21158,3,4,8,320,150,22.83,1024.81,64.49,31000,rosemary,3
21159,7,5,0,320,150,23.7,1054.77,56.69,41290,rosemary,3
21160,2,4,9,320,150,23.33,1097.32,62.95,14781,rosemary,3
21161,4,4,9,320,150,22.18,1094.31,61.47,15105,rosemary,3
21162,8,4,6,200,150,23.15,1001.73,48.98,100020,rosemary,3
21163,5,4,6,200,150,22.44,1102.43,60.81,116390,rosemary,3
21164,1,4,8,320,150,23.99,1020.54,51.82,38953,rosemary,3
21165,6,5,0,320,150,22.94,1099.9,62.15,35935,rosemary,3
21166,3,4,9,320,150,22.86,1024.81,64.43,34261,rosemary,3
21167,7,5,1,100,150,23.73,1054.76,56.58,1603131,rosemary,3
21168,2,5,0,320,150,23.36,1097.32,62.89,16194,rosemary,3
21169,4,5,0,320,150,22.21,1094.31,61.37,16431,rosemary,3
21170,8,4,7,320,150,23.17,1001.72,48.94,28648,rosemary,3
21171,6,5,1,100,150,22.97,1099.9,62.0,1269684,rosemary,3
21172,5,4,7,320,150,22.46,1102.43,60.8,31952,rosemary,3
21173,1,4,9,320,150,24.02,1020.54,51.72,42440,rosemary,3
21174,3,5,0,320,150,22.9,1024.82,64.35,37026,rosemary,3
21175,7,5,2,100,150,23.72,1054.76,56.66,1327715,rosemary,3
21176,2,5,1,100,150,23.39,1097.32,62.93,204964,rosemary,3
21177,4,5,1,100,150,22.24,1094.3,61.41,166938,rosemary,3
21178,8,4,8,320,150,23.2,1001.72,48.9,33118,rosemary,3
21179,6,5,2,100,150,22.96,1099.89,62.02,1058125,rosemary,3
