,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,humidity_diff,gas_resistance_diff,pca_0,pca_1
10968,3,13,8,320,150,30.38,1035.46,0.06904525781201938,-0.38966567410674735,grapefruit,3_3_13,10.001000100010396,-0.4502730479766268,-3.0658785495221736,0.12126667383935924
11064,3,14,8,320,150,30.45,1035.5,0.06838453764156942,-0.38966567410674735,grapefruit,3_3_14,4.000400040004632,-0.4121927294012015,-3.003937774906429,-0.7087025285957842
11261,3,16,8,320,150,30.58,1035.58,0.06970597798246936,-0.3991074305591352,grapefruit,3_3_16,-1.5787562387628355e-13,-0.39374551625047643,-2.8991407013072887,0.10957009588155295
11359,3,17,8,320,150,30.64,1035.62,0.069265497868836,-0.40065561695202095,grapefruit,3_3_17,7.000700070007869,-0.38689369422306424,-3.025249977690684,-1.5328323034486118
11458,3,18,8,320,150,30.7,1035.65,0.06904525781201938,-0.40220380334490674,grapefruit,3_3_18,5.000500050005474,-0.38979254200389246,-2.8508543455720514,-0.031576706828593294
11559,3,19,8,320,150,30.76,1035.69,0.06948573792565275,-0.4048858727297652,grapefruit,3_3_19,-15.001500150015634,-0.38689369422306424,-2.81328607949134,-0.4469949338734052
11749,3,21,8,320,150,30.87,1035.75,0.06662261718703626,-0.4075461366724703,grapefruit,3_3_21,5.000500050005474,-0.3623852538942438,0.7734334332710089,0.10181807755994707
11850,3,22,8,320,150,30.92,1035.81,0.06508093678931971,-0.4094214046976559,grapefruit,3_3_22,10.001000100010396,-0.3799101063874326,0.6998903819660495,-0.09674720602981933
12048,3,24,8,320,150,31.03,1035.88,0.0661821370734029,-0.4157231774799656,grapefruit,3_3_24,6.000600060006316,-0.40863505257927596,0.8020329539219935,0.44020785940714985
12831,3,32,8,320,150,31.38,1036.22,0.06221781605070322,-0.42189411760935536,grapefruit,3_3_32,1.0001000100013948,-0.4156186404149076,0.48940993830399615,-0.9675545948424753
13026,3,34,8,320,150,31.46,1036.35,0.061777335937070015,-0.4240310509403808,grapefruit,3_3_34,-2.0002000200018424,-0.41654100107244385,0.44962281175833174,-1.0320214698534556
13318,3,37,8,320,150,31.57,1036.46,0.061777335937070015,-0.4268875638624658,grapefruit,3_3_37,-7.000700070007475,-0.44869185827799324,0.45415120959277,0.059618102818790215
13512,3,39,8,320,150,31.64,1036.54,0.05847373508482031,-0.42898088630918463,grapefruit,3_3_39,2.000200020002237,-0.41390568490805457,0.41252929920910775,0.06275625352070278
14000,3,44,8,320,150,31.81,1036.8,0.056711814630286995,-0.4286319992347315,grapefruit,3_3_44,2.000200020002237,-0.42062574112724727,0.4425424470317472,0.3332689484231135
3650,3,10,8,320,150,30.15,1035.33,0.026173398190468773,-0.022738501895790495,eucalyptus,1_3_10,2.9376285212476394,-0.1261437379059791,-0.39196542342996976,1.6941765463167584
3747,3,11,8,320,150,30.2,1035.35,0.027054233706494145,-0.033412836926751684,eucalyptus,1_3_11,-0.5625246104517947,-0.12679151867835278,0.2978716145935287,0.20794028870957118
3846,3,12,8,320,150,30.25,1035.34,0.025512771553449703,-0.047296937036952945,eucalyptus,1_3_12,0.7500328139355709,-0.19189348630190622,0.2739840602853474,0.41543980552686965
4142,3,15,8,320,150,30.4,1035.42,0.02595318931146247,-0.06737663020708273,eucalyptus,1_3_15,-4.062677742151229,-0.20322964981844538,0.18897255599541535,-0.19243996069532615
4241,3,16,8,320,150,30.44,1035.43,0.025072353795436937,-0.08190765971309982,eucalyptus,1_3_16,-0.5625246104514838,-0.24193455096777194,0.18521640065490652,-0.12391216545485385
4340,3,17,8,320,150,30.49,1035.46,0.022870265005373584,-0.08820278037238462,eucalyptus,1_3_17,-1.0000437519141463,-0.20533493732865982,0.18753592123950602,0.9002896376209828
4434,3,18,8,320,150,30.53,1035.47,0.022209638368354517,-0.10056908459240259,eucalyptus,1_3_18,-1.0000437519141463,-0.27432358958645525,0.3650469060134828,-0.07065587812476039
4534,3,19,8,320,150,30.56,1035.49,0.021549011731335447,-0.10208688048258588,eucalyptus,1_3_19,-1.0000437519141463,-0.24274427693323902,0.09301276766142869,-0.04796958597196086
2866,3,2,8,320,150,29.5,1035.23,0.047533659454084484,-0.13921067504247886,eucalyptus,1_3_2,1.6250710968605846,-0.18152899394392757,0.08899379365834487,0.15736337377903786
4733,3,21,8,320,150,30.64,1035.54,0.02000754957829101,-0.11554798829552296,eucalyptus,1_3_21,-1.0000437519141463,-0.2348089624716616,0.0621697011052948,0.09151436969662766
5032,3,24,8,320,150,30.74,1035.66,0.018466087425246566,-0.13500563396967596,eucalyptus,1_3_24,-1.437562893376498,-0.2694652337936527,0.06210547523052128,0.2962768818104312
5127,3,25,8,320,150,30.78,1035.68,0.017585251909221195,-0.13921067504247886,eucalyptus,1_3_25,-6.250273449463298,-0.27610498671048284,0.0595477026271822,-0.249754969087142
5230,3,26,8,320,150,30.81,1035.73,0.01736504303021489,-0.1433908342154427,eucalyptus,1_3_26,-2.7501203177641744,-0.28614558868227463,0.05346697836864649,0.09212153755424522
5427,3,28,8,320,150,30.88,1035.8,0.015823580877170448,-0.15632942213175927,eucalyptus,1_3_28,-3.187639459226526,-0.2995870397090282,0.006010227771796043,-0.722942784195885
2966,3,3,8,320,150,29.63,1035.23,0.040266766446875046,-0.06655552751239341,eucalyptus,1_3_3,9.500415643184157,-0.20193408827369805,0.012973508511610339,0.9831128155094441
5624,3,30,8,320,150,30.94,1035.87,0.01516295424015138,-0.16165414869732034,eucalyptus,1_3_30,-1.0000437519141463,-0.29472868391622575,-0.09798856189703928,-1.1925044355168006
5813,3,32,8,320,150,30.99,1035.95,0.014061909845119546,-0.17275147602554572,eucalyptus,1_3_32,-3.6251586006885668,-0.3248504898316012,-0.02431113043663195,-0.37910102316458233
6008,3,34,8,320,150,31.05,1036.04,0.01296086545008787,-0.17660817050060162,eucalyptus,1_3_34,-2.7501203177638636,-0.29602424546097306,0.7744995236786626,0.03372277032991987
6109,3,35,8,320,150,31.08,1036.09,0.012300238813068801,-0.1810620305717952,eucalyptus,1_3_35,0.31251367247321926,-0.3217735311628263,0.8623258282780636,0.16366454158872804
6207,3,36,8,320,150,31.1,1036.14,0.012300238813068801,-0.18608817433928743,eucalyptus,1_3_36,1.6250710968605846,-0.3327858042931786,0.8209326493294192,-0.6520252890560214
6498,3,39,8,320,150,31.18,1036.28,0.011639612176049733,-0.19897699845592587,eucalyptus,1_3_39,-1.8750820348388495,-0.3674420756151698,0.8394766494412793,-0.039769171159741414
6596,3,40,8,320,150,31.21,1036.35,0.009877941143998988,-0.1959414066755593,eucalyptus,1_3_40,0.31251367247321926,-0.3629076102085541,0.8176636096851193,0.03034482762626021
6788,3,42,8,320,150,31.25,1036.43,0.00789606123294194,-0.20079337714417803,eucalyptus,1_3_42,2.062590238322936,-0.3522192274643886,0.40135175464269346,0.2787865085507696
6885,3,43,8,320,150,31.28,1036.49,0.009877941143998988,-0.20497353631714185,eucalyptus,1_3_43,-1.437562893376498,-0.3614501034707133,0.3684991332898951,-2.5966939456060554
6985,3,44,8,320,150,31.3,1036.54,0.008776896748967311,-0.20912881359026658,eucalyptus,1_3_44,-2.312601176301512,-0.379587965097176,0.7991714361484794,2.7161601188864273
3159,3,5,8,320,150,29.82,1035.27,0.035201962229728954,-0.014577238748575418,eucalyptus,1_3_5,-0.12500546898913228,-0.166144200600053,0.6811351438442075,-0.9753357793558918
3256,3,6,8,320,150,29.9,1035.28,0.033660500076684516,-0.0034799114203500356,eucalyptus,1_3_6,-0.12500546898913228,-0.11658897151346755,0.8143196373795248,0.042590949543715236
3355,3,7,8,320,150,29.97,1035.31,0.031238202407614702,0.0002772554553495895,eucalyptus,1_3_7,1.6250710968605846,-0.11950398498914903,0.8795218042726491,-0.7856279255338613
3457,3,8,8,320,150,30.03,1035.31,0.03167862016562747,-0.014577238748575418,eucalyptus,1_3_8,-1.437562893376498,-0.17067866600666867,1.1528981793892505,0.6337785658858435
3554,3,9,8,320,150,30.09,1035.33,0.02661381594848138,-0.02002637481333183,eucalyptus,1_3_9,7.312819935872398,-0.15691332459372825,1.324699837995056,1.4430588396228219
10879,3,12,9,320,150,30.35,1035.43,0.07039048582522416,-0.38961400465947954,grapefruit,3_3_12,10.998680158381848,-0.4331235388383837,1.4013794982696322,0.20418137331193525
10979,3,13,9,320,150,30.42,1035.47,0.07259248225354194,-0.39658509159218425,grapefruit,3_3_13,19.397672279327846,-0.4650602408635008,1.4460294525316195,0.20098073928003635
11075,3,14,9,320,150,30.49,1035.51,0.07061068546805589,-0.3978723661678258,grapefruit,3_3_14,12.198536175659603,-0.47908649513128865,-0.08381476448182462,0.7260476355319926
11271,3,16,9,320,150,30.61,1035.59,0.0710510847537195,-0.40466521508236475,grapefruit,3_3_16,7.399112106547727,-0.4596655276835823,0.8192944597030588,1.7637386706816174
11368,3,17,9,320,150,30.67,1035.63,0.06884908832540172,-0.40757643604573857,grapefruit,3_3_17,-2.1997360316760286,-0.4760654557505343,0.7444299579869409,-0.4332222530865958
11468,3,18,9,320,150,30.73,1035.65,0.06752789046841103,-0.4088241021728988,grapefruit,3_3_18,-8.199016118066515,-0.47433914753296047,1.1826388131536683,1.598630478498314
11568,3,19,9,320,150,30.79,1035.69,0.06796828975407464,-0.4121116033968448,grapefruit,3_3_19,-8.199016118066515,-0.4836180542024201,1.208943794284706,0.357930817459831
11759,3,21,9,320,150,30.9,1035.75,0.06664709189708394,-0.41658735807522906,grapefruit,3_3_21,0.19997600287948394,-0.5060600610308807,1.4230335463897756,-0.07124360391092636
11859,3,22,9,320,150,30.95,1035.82,0.06576629332575686,-0.4209838958566508,grapefruit,3_3_22,3.7995440547136052,-0.5354073007296369,1.2409049065479894,-2.260122999366876
12059,3,24,9,320,150,31.06,1035.89,0.06576629332575686,-0.4241327675109123,grapefruit,3_3_24,-2.1997360316760286,-0.5073547921940612,1.8376984191481656,2.3754319326667503
12841,3,32,9,320,150,31.41,1036.22,0.061582500111953174,-0.4337774247161032,grapefruit,3_3_32,-3.3995920489537848,-0.5513756517421955,-2.8487474390136587,-0.8541797940651797
13035,3,34,9,320,150,31.49,1036.35,0.05938050368363539,-0.4337774247161032,grapefruit,3_3_34,-12.998440187178392,-0.5302283760769153,1.7838345471124635,1.2776620429452956
13329,3,37,9,320,150,31.6,1036.47,0.05871990475514004,-0.4364311907643487,grapefruit,3_3_37,-16.598008239012515,-0.5308757416585055,1.6782960143454615,-1.1914799782931067
13522,3,39,9,320,150,31.67,1036.54,0.05827950546947658,-0.43829278784296877,grapefruit,3_3_39,-0.9998800143982723,-0.530444164604112,2.0088804280699946,0.020717529682226926
14010,3,44,9,320,150,31.84,1036.8,0.05387551261284101,-0.44128322570330514,grapefruit,3_3_44,-15.398152221733906,-0.566480848645967,2.2456072751748457,2.4827463804773364
3658,3,10,9,320,150,30.18,1035.33,0.029334004137800723,-0.05238188596706403,eucalyptus,1_3_10,-6.250273449463648,-0.35830230544164204,2.0639953697526163,0.4314732483433844
3758,3,11,9,320,150,30.23,1035.36,0.02713080640212898,-0.056986708878951076,eucalyptus,1_3_11,-0.125005468989074,-0.3002696208029241,1.9665331520355642,-0.9379840561842702
3856,3,12,9,320,150,30.28,1035.35,0.0264698470814276,-0.07413570455080626,eucalyptus,1_3_12,-1.8750820348392185,-0.3511124153094115,-1.1872217710868271,-0.42594187892323365
4151,3,15,9,320,150,30.43,1035.42,0.023165050477919905,-0.09321282804290973,eucalyptus,1_3_15,5.562743370023119,-0.3598429961842629,-0.6664341356333029,-0.051225808880223433
4250,3,16,9,320,150,30.47,1035.44,0.025808887760726058,-0.10577968465958668,eucalyptus,1_3_16,-1.4375628933768378,-0.35213954247115875,-0.49759441031140494,-1.5782711901425681
4348,3,17,9,320,150,30.51,1035.47,0.023165050477919905,-0.10988546272388004,eucalyptus,1_3_17,-0.5625246104514547,-0.33365125355970876,0.026219803163726088,0.5846756841090592
4445,3,18,9,320,150,30.55,1035.47,0.02272441093078565,-0.11718966458411467,eucalyptus,1_3_18,-1.0000437519141463,-0.28871444023326787,-3.4938626418019356,-0.3912313516438846
4544,3,19,9,320,150,30.59,1035.5,0.022944730704352777,-0.12279257719118905,eucalyptus,1_3_19,-2.75012031776398,-0.3364758532545136,0.980038892319924,0.09738505720822191
2876,3,2,9,320,150,29.54,1035.23,0.0454173476082043,-0.14223264239063335,eucalyptus,1_3_2,4.250185945635355,-0.1734194163271423,1.1552196429708113,0.6990214524196721
4743,3,21,9,320,150,30.67,1035.55,0.02030089342154678,-0.1361080010792565,eucalyptus,1_3_21,-0.5625246104517656,-0.34828781561460664,1.2221692261597188,1.785022164413997
5041,3,24,9,320,150,30.77,1035.67,0.017216416591606373,-0.15643273669034413,eucalyptus,1_3_24,2.500109379785521,-0.37756093972440247,1.349617518464865,-0.2025805648112401
5138,3,25,9,320,150,30.81,1035.69,0.017657056138740627,-0.15790718737641635,eucalyptus,1_3_25,-0.125005468989074,-0.3508556335189747,1.4833342568661718,0.06039947425713309
5241,3,26,9,320,150,30.84,1035.73,0.014792899082367503,-0.16875007088322425,eucalyptus,1_3_26,5.125224228560427,-0.43045798855438433,1.6300633196803072,0.8001049306703093
5437,3,28,9,320,150,30.9,1035.81,0.015233538629501758,-0.17653063373434374,eucalyptus,1_3_28,1.187551955398379,-0.3850076116470698,1.5940866545712702,-1.108798156536917
2974,3,3,9,320,150,29.67,1035.23,0.04101095213686082,-0.07676703192902744,eucalyptus,1_3_3,-1.437562893376527,-0.18214999720199368,1.7718844331990087,0.31203821845453117
5634,3,30,9,320,150,30.97,1035.88,0.01986025387441237,-0.1869198401069756,eucalyptus,1_3_30,-9.312907439700934,-0.44766236851365027,-2.1032882630363154,-0.49213422211687013
5823,3,32,9,320,150,31.02,1035.96,0.014131939761665964,-0.19635632449783771,eucalyptus,1_3_32,-0.12500546898938486,-0.4399589148005461,1.92616298317874,-0.17709290541248499
6019,3,34,9,320,150,31.08,1036.05,0.013691300214531554,-0.20232217881225292,eucalyptus,1_3_34,-1.437562893376527,-0.46769134816772107,2.0095002878482275,0.02151528084009995
6119,3,35,9,320,150,31.11,1036.09,0.01258970134669576,-0.20166434696769764,eucalyptus,1_3_35,-0.5625246104517656,-0.4142807357568656,2.3183588114688205,1.158397300334389
6215,3,36,9,320,150,31.13,1036.15,0.01214906179956135,-0.20819729769983294,eucalyptus,1_3_36,0.31251367247330675,-0.4363639697344308,-0.1530418868044882,-0.159230394290749
6508,3,39,9,320,150,31.21,1036.29,0.011488102478859811,-0.21906286506334965,eucalyptus,1_3_39,0.31251367247330675,-0.4263494799073954,-2.6809042241625063,0.6549745158635001
6606,3,40,9,320,150,31.23,1036.36,0.007081707007516483,-0.22094562517018032,eucalyptus,1_3_40,5.562743370022808,-0.4789897469469405,-2.613872155867031,0.3065517449804424
6798,3,42,9,320,150,31.28,1036.44,0.011267782705292684,-0.22468846152713284,eucalyptus,1_3_42,-6.687792590926028,-0.47128629323383636,-2.625378783051563,0.7645707052219036
6895,3,43,9,320,150,31.3,1036.5,0.00972554429032248,-0.22902107815851425,eucalyptus,1_3_43,0.31251367247330675,-0.47719227441388284,-2.6905522277391047,-1.5140885115427467
6994,3,44,9,320,150,31.33,1036.55,0.008844265196053814,-0.231470934683065,eucalyptus,1_3_44,-0.125005468989074,-0.46204214877811134,-2.46171832081589,1.3206487733129244
3170,3,5,9,320,150,29.86,1035.28,0.035723277571248664,-0.03536899343546166,eucalyptus,1_3_5,-1.0000437519141463,-0.24994038987731027,-2.575495180982646,0.41766482378678654
3265,3,6,9,320,150,29.93,1035.28,0.033960719382711335,-0.02468489692561537,eucalyptus,1_3_6,-0.5625246104517656,-0.24352084511639013,-2.547486501104606,0.643451266745266
3365,3,7,9,320,150,30.0,1035.3,0.03352007983557692,-0.028586520279529515,eucalyptus,1_3_7,-4.500196883613814,-0.3264613634274782,-2.510441288535004,0.5263650439541269
3466,3,8,9,320,150,30.06,1035.31,0.030876242552770924,-0.03824984323747966,eucalyptus,1_3_8,1.6250710968607598,-0.2825516772627845,-2.5129055154866125,0.6409222076572209
3564,3,9,9,320,150,30.12,1035.33,0.030215283232069387,-0.03920256521924939,eucalyptus,1_3_9,-7.125311732388719,-0.23710130035547,-2.565805731068458,-0.7242388689071093
15663,3,12,0,320,150,30.09,1034.5,0.008773008452213592,-0.055888428545702536,air,4_3_12,0.0,0.0,-2.4399983178741884,0.6364663606395181
15763,3,13,0,320,150,30.14,1034.49,0.006067314256670989,-0.04436015638619598,air,4_3_13,0.0,0.0,-2.3867747225336156,0.17604392885418016
15862,3,14,0,320,150,30.19,1034.49,0.005390890707785498,-0.024795471785875284,air,4_3_14,0.0,0.0,-2.5811803271865266,-0.2621237258076957
15959,3,15,0,320,150,30.24,1034.49,0.002008772963357246,-0.004409173134097549,air,4_3_15,0.0,0.0,-2.430313948247473,0.5240584404583193
16061,3,16,0,320,150,30.29,1034.48,0.003136145544833383,-0.002599054676981264,air,4_3_16,0.0,0.0,-2.343693549615886,0.7457395484462451
16161,3,17,0,320,150,30.34,1034.48,-0.0038535644603181255,0.01780008169435049,air,4_3_17,0.0,0.0,0.9134375921302507,-0.43795837670440896
16353,3,19,0,320,150,30.42,1034.45,-0.004980937041794103,0.031202660908743407,air,4_3_19,0.0,0.0,1.0599295928405923,0.5155893421922343
16548,3,21,0,320,150,30.5,1034.46,-0.007686631237336705,0.053013946431016944,air,4_3_21,0.0,0.0,0.9029194846967334,-0.4379081511266273
16748,3,23,0,320,150,30.57,1034.48,-0.012421596079536098,0.07155161346701634,air,4_3_23,0.0,0.0,0.8356453997832378,-0.5542041356808899
16845,3,24,0,320,150,30.61,1034.48,-0.012421596079536098,0.08858726731519585,air,4_3_24,0.0,0.0,0.7944247791009214,-1.1551872918073647
15373,3,9,0,320,150,29.91,1034.48,0.015988192973660262,-0.13010328528747023,air,4_3_9,0.0,0.0,0.6409537369961742,-1.3840822529310843
7961,3,10,0,320,150,29.72,1035.11,0.004884243323341475,-0.019676271823315057,air,2_3_10,0.0,0.0,0.6183509695445907,-1.0196294619640847
8060,3,11,0,320,150,29.78,1035.12,0.002906124777388315,0.014798176016064974,air,2_3_11,0.0,0.0,0.6395504865771202,-0.41662332837878574
8253,3,13,0,320,150,29.9,1035.12,-0.0021490670622700556,0.06608566553102631,air,2_3_13,0.0,0.0,-0.2988107041552279,2.8047477424892113
8353,3,14,0,320,150,29.96,1035.11,-0.004566767507324005,0.07937028217606705,air,2_3_14,0.0,0.0,0.341182444483341,-0.7530207869970331
8549,3,16,0,320,150,30.06,1035.12,-0.007643840801029059,0.10399213334546767,air,2_3_16,0.0,0.0,0.2616383529561391,-1.713350953402401
8648,3,17,0,320,150,30.1,1035.1,-0.01050112314518364,0.12053524086570708,air,2_3_17,0.0,0.0,0.2006418444612767,-1.345006054429842
8840,3,19,0,320,150,30.19,1035.12,-0.015336524035291696,0.15840314665795674,air,2_3_19,0.0,0.0,0.2972888834174588,-0.3863269727658263
7174,3,2,0,320,150,28.79,1035.09,0.05389762507307188,-0.6699669330530523,air,2_3_2,0.0,0.0,0.31023180471455747,0.09561258674391962
8933,3,20,0,320,150,30.22,1035.1,-0.014237569287539801,0.15595445824878376,air,2_3_20,0.0,0.0,0.2854823884103358,0.10173475081982222
9033,3,21,0,320,150,30.26,1035.1,-0.01665526973259375,0.17159135824751823,air,2_3_21,0.0,0.0,0.15188381178976829,-0.2521927560193961
9229,3,23,0,320,150,30.33,1035.11,-0.018853179228097382,0.18680407600214397,air,2_3_23,0.0,0.0,0.17567191962221113,-0.13359541505917655
9327,3,24,0,320,150,30.37,1035.11,-0.019732343026298806,0.19110374147651854,air,2_3_24,0.0,0.0,0.036081196239408364,-1.8146008148476547
9426,3,25,0,320,150,30.4,1035.12,-0.022150043471352753,0.1980449054710246,air,2_3_25,0.0,0.0,0.13735547443250581,-0.4933612482654249
9526,3,26,0,320,150,30.43,1035.12,-0.021490670622701647,0.21485794714660592,air,2_3_26,0.0,0.0,0.04617158949886279,-1.210088916056935
7373,3,4,0,320,150,29.16,1035.1,0.029500829672981912,-0.35796161150000555,air,2_3_4,0.0,0.0,0.3237094633765988,0.6988760291945135
7469,3,5,0,320,150,29.28,1035.13,0.02730292017747828,-0.2670130821608805,air,2_3_5,0.0,0.0,0.05331763637643829,-1.3315297833368416
7565,3,6,0,320,150,29.39,1035.15,0.020489400741417065,-0.2000115686028013,air,2_3_6,0.0,0.0,0.3126821192742377,1.545738155824469
7663,3,7,0,320,150,29.48,1035.12,0.014335254154006955,-0.14691166404483005,air,2_3_7,0.0,0.0,0.17921338211169963,-0.25541994515398453
84,3,1,0,320,150,28.03,1035.15,0.06602885676850037,-0.8418720846700357,air,0_3_1,0.0,0.0,0.058279418428090084,-1.0908116821439722
957,3,10,0,320,150,29.39,1035.15,0.00015683813959238398,0.022937655435974064,air,0_3_10,0.0,0.0,0.660548941155972,0.07184905695736103
1056,3,11,0,320,150,29.46,1035.14,-0.0009410288375560201,0.06877768994164513,air,0_3_11,0.0,0.0,1.0095501667207238,1.0076437199090276
1154,3,12,0,320,150,29.52,1035.14,-0.003356336187282634,0.08635494117472076,air,0_3_12,0.0,0.0,0.9329129449902929,-0.1945844502826318
1252,3,13,0,320,150,29.59,1035.15,-0.0062107903278687026,0.1193768269523124,air,0_3_13,0.0,0.0,0.7140888182541656,-1.0219384093212327
1350,3,14,0,320,150,29.65,1035.15,-0.009723964654743721,0.1279297423032726,air,0_3_14,0.0,0.0,0.5322512413700397,-2.4570283592184676
1448,3,15,0,320,150,29.7,1035.16,-0.00994353805017337,0.1502885446380661,air,0_3_15,0.0,0.0,0.29388106912269807,0.08718051517171287
1545,3,16,0,320,150,29.76,1035.17,-0.013237138981618895,0.16782089867769837,air,0_3_16,0.0,0.0,0.30244222292400896,0.8008148544723753
1743,3,18,0,320,150,29.86,1035.17,-0.016530739913064262,0.19031439259282198,air,0_3_18,0.0,0.0,0.374627941781963,0.13180508468571273
182,3,2,0,320,150,28.49,1035.13,0.04648682457525766,-0.5986864363840736,air,0_3_2,0.0,0.0,0.4811353989096348,0.7404102148294477
1934,3,20,0,320,150,29.95,1035.17,-0.020922207821658035,0.20834061576033122,air,0_3_20,0.0,0.0,0.5130906798355137,-0.11373464673965775
2029,3,21,0,320,150,29.99,1035.16,-0.02114178121708784,0.2300708573869177,air,0_3_21,0.0,0.0,0.6308035763665156,-0.029151278037567313
2515,3,26,0,320,150,30.19,1035.19,-0.033877038152010014,0.26165603297432183,air,0_3_26,0.0,0.0,0.877863228521391,0.14075755605065732
475,3,5,0,320,150,28.95,1035.13,0.023212044659710274,-0.19330967678397173,air,0_3_5,0.0,0.0,0.9894081407905312,-0.34143881437080165
15673,3,12,1,100,150,30.11,1034.5,0.009375128004089565,-0.10375056278554122,air,4_3_12,-0.7250199380481547,-0.10444535172694511,1.1455576275716792,-0.06854379844067278
15772,3,13,1,100,150,30.17,1034.49,0.0053132563524270525,-0.06794500195905989,air,4_3_13,0.9250254381995651,-0.06828737051718735,1.0946947413844048,0.03237699656029474
15871,3,14,1,100,150,30.22,1034.49,0.0035079800627993048,-0.05029810413593881,air,4_3_14,2.3000632517395596,-0.050668312176490635,-0.3491024932223222,0.7068761295186586
15970,3,15,1,100,150,30.27,1034.49,0.005087596816223624,-0.029159410077653998,air,4_3_15,-3.750103127836064,-0.02951869599749114,0.5564014025080152,1.1155392221607907
16071,3,16,1,100,150,30.32,1034.47,0.00012308701974723713,0.0018661243596732222,air,4_3_16,3.6751010652793585,0.0019309429697371937,0.523389955150284,0.09271552738642791
16170,3,17,1,100,150,30.36,1034.47,-0.001682189269880511,0.02124376573204533,air,4_3_17,-2.650072877004186,0.02129375584688147,0.8155295915798753,0.6414542741039568
16363,3,19,1,100,150,30.45,1034.45,-0.005067082312932578,0.05674347981584963,air,4_3_19,0.10000275007560747,0.05711424219017492,0.963331190561231,0.743715364838223
16558,3,21,1,100,150,30.53,1034.46,-0.007323677674967343,0.10708309828442808,air,4_3_21,-0.45001237534042937,0.107867991172628,1.3233044742187945,0.9420108600567141
16757,3,23,1,100,150,30.6,1034.48,-0.012062527935240302,0.12256831174249015,air,4_3_23,-0.45001237534042937,0.12330889379867267,1.2050905490009252,-1.102107166111751
16853,3,24,1,100,150,30.63,1034.48,-0.01228818747144373,0.14629797775600586,air,4_3_24,-0.17500481263250867,0.14713573319778606,1.4005909399170766,-0.6582087884869543
15383,3,9,1,100,150,29.93,1034.48,0.015016616409176398,-0.20464967873229836,air,4_3_9,1.2000330009076812,-0.20573182875776697,-3.092380998850732,-1.2327877844505042
7971,3,10,1,100,150,29.75,1035.12,0.00740523482501865,-0.07180944601199184,air,2_3_10,-3.3226771099805723,-0.07275867269005709,1.3817389077902893,-0.42841208577404044
8069,3,11,1,100,150,29.81,1035.13,0.0030060854240175567,-0.04059634585822628,air,2_3_11,-0.12903600427105522,-0.04160495426929481,1.5807885473060634,-0.10323180263052828
8263,3,13,1,100,150,29.93,1035.12,-0.0018329789170837237,0.054108687048753976,air,2_3_13,-0.4193670138811614,0.05389061347705598,1.731090823168608,0.45588632668952944
8362,3,14,1,100,150,29.98,1035.11,-0.004692426027734551,0.08759495899624062,air,2_3_14,0.1612950053388446,0.08774471167821857,1.8717207918954415,3.2999716265607195
8558,3,16,1,100,150,30.08,1035.12,-0.008211745548535425,0.12866513611204047,air,2_3_16,0.7419570245586443,0.1291143754460491,1.7149281842106454,1.0311342272992927
8658,3,17,1,100,150,30.12,1035.11,-0.01041132024903605,0.17149889183012815,air,2_3_17,-0.12903600427105522,0.17242682414689253,1.6293018303390165,-0.787379649146675
8849,3,19,1,100,150,30.21,1035.13,-0.013710682299786909,0.21144506772531058,air,2_3_19,-2.161353071540973,0.21241084061971005,-1.4323487398356727,-0.4432401749029589
7182,3,2,1,100,150,28.83,1035.09,0.05029694148478028,-0.8250443830114447,air,2_3_2,4.806591159098273,-0.827867991106415,-0.8607604000594736,0.6543043624212278
8945,3,20,1,100,150,30.25,1035.11,-0.015030427120087316,0.22643703738018398,air,2_3_20,1.0322880341687504,0.22772036504033888,-0.7148227725745473,-0.4958774219153208
9044,3,21,1,100,150,30.28,1035.11,-0.016570129410437735,0.29742047274737893,air,2_3_21,-0.12903600427105522,0.299711535093325,-0.19878169343961358,-0.30981867749788783
9239,3,23,1,100,150,30.36,1035.11,-0.018329789170838173,0.26346874017172245,air,2_3_23,-0.7096980234910611,0.26486462955740264,-3.5055084474180487,1.84690538994935
9335,3,24,1,100,150,30.39,1035.11,-0.018989661580988377,0.28854189746145265,air,2_3_24,-1.000029033100961,0.29031602494474806,0.6564182094517733,-0.7569816441574073
9436,3,25,1,100,150,30.42,1035.12,-0.021849108691639203,0.31831241445354236,air,2_3_25,-0.41936701388095504,0.3205022125965578,0.9076610258477301,-0.051931507474471006
9535,3,26,1,100,150,30.45,1035.12,-0.023168853511939612,0.3201608103258522,air,2_3_26,2.1936120726087625,0.32207813626195264,1.0831390072173734,2.9554342910942455
7381,3,4,1,100,150,29.19,1035.11,0.03072072665032499,-0.5148600412564903,air,2_3_4,-1.5806910523207607,-0.5177168052572191,1.023512822755474,-1.1466005557077554
7479,3,5,1,100,150,29.31,1035.13,0.024781874958973476,-0.40044912928105336,air,2_3_5,3.3549361110483615,-0.4028786965903385,1.0704225755192684,-1.3908344452880108
7576,3,6,1,100,150,29.42,1035.15,0.02104259796812243,-0.3159397528448946,air,2_3_6,-0.7096980234910611,-0.31805054174144526,1.2254890285488367,-0.7989731144158378
7674,3,7,1,100,150,29.51,1035.11,0.015543661216870945,-0.19895501598850393,air,2_3_7,-1.580691052320967,-0.1999026072074801,1.4278960130443452,0.27242772447636804
